"Gene.Symbols","UniProt.IDs","High temp. Remodeling Score","Amino acids Remodeling Score","Anaerobic Remodeling Score","Galactose Remodeling Score","Glucose Remodeling Score","Max growth rate Remodeling Score","Near-zero growth Remodeling Score","Stationary phase Remodeling Score","Xylose Remodeling Score"
"yegW;yehD;yegU;yehS;yeiE;yeiG;yehT","P0ACM5;P33343;P76418;P33355;P0ACR4;P33018;P0AFT5",0.311835234092135,0.301124028831524,0.549618396270082,0.587709818963459,0.348026266910965,0.473696245591668,0.231407248032865,0.571697012158806,0.45436112519937
"trxA;trpE;trpS;truB;truC;truD;trxB;trpA;trpB;trpR;truA;trpGD;trpC","P0AA25;P00895;P00954;P60340;P0AA41;Q57261;P0A9P4;P0A877;P0A879;P0A881;P07649;P00904;P00909",0.104609843411539,-0.114005999935922,-0.00722761214161327,0.33497367858002,0.286188453798055,-0.0402953527498173,-0.264603590092553,-0.0638793635280828,-0.23426244090364
"ldcA;lepA;lasT;ldhA;lacI;kgtP","P76008;P60785;P37005;P52643;P03023;P0AEX3",0.795106033330295,-0.114564388883578,0.482436513906897,-0.261264781458802,-0.0873080861784691,-0.107121968287818,0.266641405237424,0.332497505027852,-0.162459090626333
"cobT;cohE;cmk;coaBC;cpdA;codA;cobB;coaA;coaD;cnu;copA;cmoB","P36562;P75974;P0A6I0;P0ABQ0;P0AEW4;P25524;P75960;P0A6I3;P0A6I6;P64467;Q59385;P76291",0.248558240481344,-0.169743477918922,0.271877268389421,0.0907535053407871,0.0902638858342342,-0.145433324111215,0.0713348936378991,0.0526347538507996,-0.0756148335045224
"cohE;cpdA;cpdB;cpxP;cpxA;copA;cptB;corC","P75974;P0AEW4;P08331;P0AE85;P0AE82;Q59385;P64559;P0AE78",0.103806413577782,-0.184455123656456,-0.111263843541316,-0.059499846528598,0.0115991814016036,-0.0095073802823003,-0.201767280548863,-0.0836565276878826,-0.0125503344883006
"proV;prpB;proS;prpC;prpD;proX","P14175;P77541;P16659;P31660;P77243;P0AFM2",-0.231895873377503,-0.292017123829161,-0.426526259697947,-0.019455981806547,-0.308904079691924,-0.392244633931737,-0.428521047848082,-0.317700581137356,-0.373752255670078
"rbn;ravA;rbfA;rbsA;ratB;rbsB","P0A8V0;P31473;P0A7G2;P04983;P52119;P02925",0.125440922507554,-0.37783235402462,0.0387079253298229,0.129521500847113,-0.20236000759152,0.0562680639712706,0.208172999317583,0.0509372098806115,-0.0975419862192166
"yihT;yihL;yihD;yigL;yihX;yihW;yihI;yiiD;yigZ;yiiM","P32141;P0ACM9;P0ADP9;P27848;P0A8Y3;P32144;P0A8H6;P0ADQ2;P27862;P32157",0.711873878080877,0.578681750957388,0.56375128353106,0.414864849560054,0.291026396969288,0.359887726546907,0.109583624866455,0.151421807784731,0.413937443683634
"dicA;dgt;dgoR;diaA;dinD;dhaL;dhaK;dgoK","P06966;P15723;P31460;P66817;P23840;P76014;P76015;P31459",0.112379004629043,0.229705317096019,0.249640767026931,0.0537168329586545,0.343757794798602,0.302689417299547,0.165421523756919,-0.281025155503158,0.26888065292352
"gltX;glxK;glyS;glyQ;glxR;glyA","P04805;P77364;P00961;P00960;P77161;P0A825",-0.0752633018892052,-0.235966336067067,0.076829559627296,-0.267536193986395,-0.0767563904572688,0.149358988175745,-0.0502475264711373,-0.105511238965772,-0.173865849557239
"rcsB;rdgC;recA;rdgB;recJ;rcnB;rcnR;rclA;rcsF","P0DMC7;P36767;P0A7G6;P52061;P21893;P64534;P64530;P77212;P69411",-0.397362128422414,-0.236233354316725,-0.794733789080185,-0.313569679431602,-0.418725280706632,-0.583238863659832,-0.51496756107457,-0.574944990329041,-0.416211560022423
"nadB;nadC;nadA;murI;murG;mutY;mutS;murQ;mutH;mutL;mutM","P10902;P30011;P11458;P22634;P17443;P17802;P23909;P76535;P06722;P23367;P05523",0.0977385461266178,-0.0106175688335883,-0.0468694963060274,-0.198334278340515,-0.0259824328088594,-0.141310123371604,-0.0657441857749398,-0.0521259660302155,-0.0393194330364078
"ppiA;potF;ppa;poxB;ppc","P0AFL3;P31133;P0A7A9;P07003;P00864",-0.176187521974081,-0.312139081375719,-0.345607587822595,-0.628663446530224,-0.444474434887489,-0.395813740923323,-0.64349164997686,-0.535693804091994,-0.631441231097001
"cysG;cysD;cysB;cysE;cusF;cysH;cyoA;cysA;cutC;cusR","P0AEA8;P21156;P0A9F3;P0A9D4;P77214;P17854;P0ABJ1;P16676;P67826;P0ACZ8",-0.0279978059836739,-0.0200354105414407,0.0725956620723307,0.0530978160734837,-0.0720343130640907,0.00283991305633239,-0.194140985899998,-0.0409591435082511,-0.058860214204825
"tpx;treB;trmB;treR;trkA;trmD;treA;trmA;treC","P0A862;P36672;P0A8I5;P36673;P0AGI8;P0A873;P13482;P23003;P28904",-0.114370091388014,-0.123322487925961,-0.234698794237829,-0.201173969287222,0.00845804740486297,-0.0865357709375277,-0.161910770903137,-0.188585186123937,-0.0816840757025746
"metB;metF;metG;metE;menD;menE;metK;metJ;metC;metH;menC;menI;mepA;metN","P00935;P0AEZ1;P00959;P25665;P17109;P37353;P0A817;P0A8U6;P06721;P13009;P29208;P77781;P0C0T5;P30750",0.0984834776565865,-0.311149257896254,-0.0578294270229015,0.0232930682297693,0.0634113917563611,-0.0401414414896679,-0.177627033574438,-0.03593548872204,-0.122248172683396
"ygjR;yhaJ;ygiW;ygiQ;ygjH","P42599;P67660;P0ADU5;Q46861;P42589",0.453477614443954,-0.0221357642177609,-0.230515910511908,0.405783745032495,-0.0123826720354437,-0.322920477081441,-0.0960851876675593,-0.325776827400921,-0.22441443904668
"yggN;ygeR;ygfK;yggE;ygfZ;ygeY;ygeA;ygeW;ygdH;ygfF","P0ADS9;Q46798;Q46811;P0ADS6;P0ADE8;P65807;P03813;Q46803;P0ADR8;P52037",-0.110560418165651,0.207984411389338,-0.15354707018556,0.13801911063065,0.0743097519362106,-0.0438191280569334,0.041520046532809,0.129403241172251,0.299627128998619
"hha;hflX;hflC;hemY;hemX;hemL;hflK;hemN;hfq;hexR","P0ACE3;P25519;P0ABC3;P0ACB7;P09127;P23893;P0ABC7;P32131;P0A6X3;P46118",-0.0188522024797895,-0.401096062589344,-0.0287559659879685,0.0729993334895499,0.141401631988077,-0.177954798279545,-0.165740538205193,-0.241835382390017,0.294409591345394
"mnmA;mmuM;mlaC;mntR;mnaT;mnmG;mnmC;mngR","P25745;Q47690;P0ADV7;P0A9F1;P76112;P0A6U3;P77182;P13669",0.307308605985799,0.0488650944044473,-0.035746371015041,-0.0555147253895264,0.136169776105424,0.219215812032589,0.209737310266663,0.0997416382404147,0.190395776939243
"uxaC;uxuB;uxuA;valS;uvrY;uxaB;uxuR","P0A8G3;P39160;P24215;P07118;P0AED5;P0A6L7;P39161",0.162288129504185,-0.0300974775185115,-0.0974557981669004,0.207759933796005,0.110843445882651,-0.11251833465558,0.0470367711052858,0.0656929893720709,-0.0797768452630975
"sodA;sodC;sodB;slyB","P00448;P0AGD1;P0AGD3;P0A905",-0.300051490799175,-0.308639692710753,-0.706177056335902,-0.0449780179237103,-0.288848977235315,-0.0807697973243487,-0.996272238087284,-0.250148896180824,-0.133044680810268
"alaS;aldB;agp;ahr;aldA;ahpF;ahpC;alaA;agaV;agaR;alaC","P00957;P37685;P19926;P27250;P25553;P35340;P0AE08;P0A959;P42904;P0ACK2;P77434",0.0904734010189563,-0.15076318111015,-0.036748134307914,0.0450703837441383,0.140469326726509,0.0044804971297792,-0.27458673958255,-0.286321774462111,-0.0927502825520006
"yajD;yajQ;ybaA;yajO;yajL;yajG","P0AAQ2;P0A8E7;P0AAQ6;P77735;Q46948;P0ADA5",0.204050452470748,0.174452331956044,0.315810745635972,0.0773641793881837,0.210700658856124,0.126229592931407,0.102324431945369,-0.0813138693824557,0.125491840334024
"flgN;fliY;flk;fliC;flgM;fldA;flu;fkpB;fkpA","P43533;P0AEM9;P15286;P04949;P0AEM4;P61949;P39180;P0AEM0;P45523",-0.00984572558879562,-0.100545683291935,-0.0302860663609417,-0.0741062244206938,0.20531191285765,-0.135573339243292,-0.377668673970793,0.192772538911502,0.077818108146162
"yahK;yajD;yaiL;yaiA;yahJ;yaiI;yajL;yajG;yahO","P75691;P0AAQ2;P51024;P0AAN5;P77554;P0A8D3;Q46948;P0ADA5;P75694",0.533600874674188,-0.0265675564830998,0.18926133683773,0.391783865883774,0.255166867814007,-0.15793969204948,0.263824279767689,0.207348348798288,0.123343930788736
"mpaA;moeA;moaC;moaD;moaE;modF;modA;mobA;modE","P0ACV6;P12281;P0A738;P30748;P30749;P31060;P37329;P32173;P0A9G8",-0.0838451076213338,-0.157230508545612,0.186073937004852,0.0224723824775875,0.0777184469972035,0.0263853777552987,-0.254642254317816,-0.0767618625153582,-0.257350487981729
"wecD;wbbI;wecC;wrbA;wzzB","P27832;P37749;P27829;P0A8G6;P76372",0.374947577687339,-0.118778760145565,-0.168758379100981,-0.0124645324118926,-0.356490604312511,-0.735245434458482,-0.0944544280560048,-0.382684153223704,-0.205276836836737
"fruK;fsaA;ftnA;fruB;ftnB","P0AEW9;P78055;P0A998;P69811;P0A9A2",-0.269199117564502,-0.155355728839237,0.0714940533036143,-0.0525434292498812,-0.353190602367799,0.14162009310906,-0.540300241794924,-0.188581989068579,-0.349404760130694
"yrdA;yraP;yrdD;ytfJ;ytfB;ytfE;ysgA;ytfP","P0A9W9;P64596;P45771;P39187;P39310;P69506;P56262;P0AE48",-0.0538844745014661,-0.208506777111926,-0.289187539863563,0.00789078065020779,-0.00831619652300499,-0.181006063768714,-0.112679893158277,-0.285247558784693,-0.0578798396894153
"xylR;xylG;yaaA;yacC;xthA;xylB;xylF;xseB;xylA;xdhA;xdhC","P0ACI3;P37388;P0A8I3;P0AA95;P09030;P09099;P37387;P0A8G9;P00944;Q46799;Q46801",0.233827078106724,0.0393370120396882,-0.069525864619086,0.117883021701872,-0.00277927908937435,0.0913981546771439,-0.13624821925783,0.0436470583593613,0.362350911463424
"gutQ;gyrB;hdfR;hdeA;hcp;gyrA;hdeB;hchA","P17115;P0AES6;P0A8R9;P0AES9;P75825;P0AES4;P0AET2;P31658",-0.128885983944526,-0.145768198414446,0.365414528077028,0.110983296722876,-0.0710837704067906,-0.0885261716585913,0.0230283710808063,0.165374493855588,-0.0512405241295028
"parC;patA;pckA;panM;pdhR;pdxA;parE;panD;panC;pcm;panE;pbpG","P0AFI2;P42588;P22259;P37613;P0ACL9;P19624;P20083;P0A790;P31663;P0A7A5;P0A9J4;P0AFI5",-0.130797619489048,-0.125439139883932,-0.205438245392367,0.0609381566233879,0.0411082365374247,-0.0735521524061623,-0.111726646613501,-0.174995558232627,-0.136729459506807
"rpiR;rph;rpe;rpiA;rpiB","P0ACS7;P0CG19;P0AG07;P0A7Z0;P37351",-0.0795197885324894,-0.267084962799814,-0.270126453459741,-0.260548285246143,0.230071446758821,-0.0857781931092096,-0.520720579037623,-0.601882732096265,-0.137613130097908
"ydjA;ydjF;ydiU;ydiE;ydhS","P0ACY1;P77721;P77649;P0ACX9;P77148",-0.0271384937410413,-0.50556783636019,0.355376044676843,0.747349447198774,0.445933200233166,0.794459581777397,0.127094034770063,-0.12290077250394,-0.154555671293171
"acuI;add;adhE;acrR;acs;acpP;acpS;adk;acrA;adhP;ade","P26646;P22333;P0A9Q7;P0ACS9;P27550;P0A6A8;P24224;P69441;P0AE06;P39451;P31441",0.014980061200508,0.281482385170124,0.213688697258604,0.125629958621226,0.24008502112614,0.358291249472072,0.0829754662523121,0.451943190835007,0.134203452896518
"yibF;yiaO;yibQ;yhjJ;yiaD;yhiI;yibT;yibL","P0ACA1;P37676;P37691;P37648;P37665;P37626;Q2M7R5;P0ADK8",0.35192920198543,0.494014263669793,0.0773242085016466,0.195982447093181,0.0160484103744558,0.17642520401435,0.0445039999161644,0.101676724185165,0.423274936265114
